city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
ottawa,77 FLANDERS ST,Ward 3,,45.270950982920986,-75.77194443840983,yes,building,1,1,0,accessible,2021-01-01,2021-01-01,,,Interior alterations to create an accessible entry in the garage of a 2 storey rowhouse,address_points
ottawa,78 DALLAIRE CRES,Ward 21,,45.19298869947645,-75.82568554481779,yes,building,1,1,0,lift,2012-01-01,2012-01-01,,,Interior alterations to install a lift in a 1 storey detached dwelling,address_points
ottawa,7911 LAWRENCE ST,Ward 20,,45.16325625700583,-75.45747207377237,yes,building,1,1,0,accessible; ramp,2015-01-01,2015-01-01,,,Construct an accessibility ramp at the front of a 1 storey detached dwelling,address_points
ottawa,8 ASHWOOD CRES,Ward 8,,45.34927528106953,-75.73447522102232,yes,building,1,1,0,ramp,2011-01-01,2011-01-01,,,Remove stairs and construct ramp at the front of a 1 storey detached dwelling,address_points
ottawa,832 REX AVE,Ward 15,,45.3751074024474,-75.75622866224582,yes,building,1,1,0,ramp,2020-01-01,2020-01-01,,,Construct a deck and ramp to a 1-storey detached dwelling (front yard),address_points
ottawa,84 BURNETT'S GROVE CIR,Ward 3,,45.28015158165557,-75.75291685676258,yes,building,1,1,0,accessible,2020-01-01,2020-01-01,,,Interior alterations in a 2 storey detached dwelling (Accessible Washroom),address_points
ottawa,840 BROADVIEW AVE,Ward 15,,45.37577085997265,-75.75383864951665,yes,building,1,1,0,lift; wheelchair,2022-01-01,2022-01-01,,,Exterior alterations to a 2 storey semi-detached (install wheelchair lift),address_points
ottawa,844 MAITLAND AVE,Ward 7,,45.37416677735753,-75.7570780283301,yes,building,1,1,0,lift,2023-01-01,2023-01-01,,,Interior alterations in a 2 storey semi-detached dwelling (install personal lift),address_points
ottawa,897 ELMSMERE RD,Ward 11,,45.44464418406012,-75.60257343549162,yes,building,1,1,0,barrier-free; ramp,2018-01-01,2018-01-01,,,"Exterior alterations inclduing new cladding, deck, barrier-free ramp and patio door to a 1 storey auxiliary building",address_points
ottawa,9 HOLGATE CRT,Ward 4,,45.331911452608075,-75.91421269877594,yes,building,1,1,0,lift,2021-01-01,2021-01-01,,,Install an elevator in a 2 storey detached dwelling,address_points
